,id,Tipo_Muerte,Tipo,Provincia,Canton,Area_Hecho,Lugar,Tipo_Lugar,Fecha_Infraccion,Hora_Infraccion,Arma,Tipo_Arma,Probable_Causa,Edad,Med_Edad,Sexo,Etnia,Estado_Civil,Nacionalidad,Anio_i,Mes_i,Grupo_hora,Edad_R
2102,4238,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',44.194573,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2103,1914,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',45.645248,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2104,4677,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/14/2022,0:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',38.925827,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
2105,3487,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,5:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',29.855102,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
2106,1297,ASESINATO,0,MANABI,MANTA,URBANO,'VIA PUBLICA',PUBLICO,4/27/2022,19:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',33.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Noche,Adulto
2107,4619,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/2/2022,0:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',26.555207,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
2108,1804,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',34.630364,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2109,758,ASESINATO,0,COTOPAXI,'LA MANA',URBANO,CASA,PRIVADO,3/14/2022,21:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',52.0,A,HOMBRE,MESTIZO,DIVORCIADO,ECUADOR,2022,marzo,Noche,Adulto Mayor
2110,250,ASESINATO,0,'EL ORO',MACHALA,URBANO,'VIA PUBLICA',PUBLICO,1/24/2022,19:45,'ARMA DE FUEGO','PISTOLA             ','HERIDA POR ARMA DE FUEGO',27.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Noche,Adulto
2111,2461,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/3/2022,10:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',5.870583,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Ninio
2112,545,ASESINATO,0,ESMERALDAS,ESMERALDAS,URBANO,'VIA PUBLICA',PUBLICO,2/22/2022,14:45,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',20.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Tarde,Adulto
2113,3241,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/1/2022,0:30,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',35.248183,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
2114,738,HOMICIDIO,2,'SANTO DOMINGO DE LOS TSACHILAS','SANTO DOMINGO',URBANO,'VIA PUBLICA',PUBLICO,3/12/2022,6:31,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',42.0,A,HOMBRE,MESTIZO,SIN_DATO,ECUADOR,2022,marzo,Maniana,Adulto
2115,310,ASESINATO,0,AZUAY,CUENCA,URBANO,'VIA PUBLICA',PUBLICO,1/31/2022,20:35,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',32.0,A,HOMBRE,MESTIZO,CASADO,ECUADOR,2022,enero,Noche,Adulto
2116,3911,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',34.513158,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2117,2941,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',26.620209,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2118,1131,ASESINATO,0,'LOS RIOS',QUEVEDO,URBANO,CASA,PRIVADO,4/14/2022,22:20,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',27.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Noche,Adulto
2119,1449,ASESINATO,0,'SANTO DOMINGO DE LOS TSACHILAS','SANTO DOMINGO',URBANO,'CENTROS DE REHABILITACION SOCIAL',PRIVADO,5/9/2022,1:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',24.0,A,HOMBRE,AFRO,SOLTERO,ECUADOR,2022,mayo,Madrugada,Adulto
2120,4998,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',31.500063,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2121,15,ASESINATO,0,MANABI,'EL CARMEN',RURAL,'VIA PUBLICA',PUBLICO,1/1/2022,22:10,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',27.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Noche,Adulto
2122,3232,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/1/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',46.222845,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto
2123,2769,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',31.352455,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2124,3468,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/14/2022,0:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',40.225479,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
2125,920,ASESINATO,0,MANABI,SUCRE,RURAL,FINCA,PRIVADO,3/28/2022,3:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',40.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Madrugada,Adulto
2126,3029,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',14.216303,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adolescente
2127,1372,ASESINATO,0,AZUAY,'CAMILO PONCE ENRIQUEZ',RURAL,'VIA PUBLICA',PUBLICO,5/3/2022,21:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',40.0,A,HOMBRE,MESTIZO,SIN_DATO,SIN_DATO,2022,mayo,Noche,Adulto
2128,3587,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',23.745976,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2129,2544,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,CASA,PUBLICO,4/3/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',62.066457,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto Mayor
2130,3598,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',28.630807,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2131,38,ASESINATO,0,ESMERALDAS,QUININDE,RURAL,'VIA PUBLICA',PUBLICO,1/4/2022,14:40,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',34.0,A,HOMBRE,MESTIZO,DIVORCIADO,ECUADOR,2022,enero,Tarde,Adulto
2132,363,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,CEMENTERIOS,PRIVADO,2/4/2022,20:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',28.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Noche,Adulto
2133,4167,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',44.77037,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2134,182,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,1/19/2022,14:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',24.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Tarde,Adulto
2135,3033,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',31.193574,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2136,2983,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',30.916671,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2137,1194,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,4/18/2022,16:15,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',36.0,A,HOMBRE,MESTIZO,CASADO,ECUADOR,2022,abril,Tarde,Adulto
2138,2852,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',30.995885,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2139,3979,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',49.049825,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2140,1121,ASESINATO,0,PICHINCHA,QUITO,RURAL,'VIA PUBLICA',PUBLICO,4/14/2022,3:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',35.0,A,HOMBRE,AFRO,CASADO,ECUADOR,2022,abril,Madrugada,Adulto
2141,2235,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',29.603208,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2142,2667,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',19.692139,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2143,3829,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',33.329693,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2144,3223,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/2/2022,0:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',26.333197,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
2145,1182,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,4/18/2022,0:50,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',19.0,A,HOMBRE,AFRO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
2146,4251,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',28.665172,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2147,4728,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/2/2022,3:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',22.665123,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
2148,614,FEMICIDIO,1,LOJA,LOJA,URBANO,CASA,PRIVADO,2/28/2022,18:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',35.0,A,MUJER,MESTIZO,DIVORCIADO,ECUADOR,2022,febrero,Tarde,Adulto
2149,4987,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',35.63845,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2150,1466,ASESINATO,0,'SANTO DOMINGO DE LOS TSACHILAS','SANTO DOMINGO',URBANO,'CENTROS DE REHABILITACION SOCIAL',PRIVADO,5/9/2022,1:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',42.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Madrugada,Adulto
2151,401,ASESINATO,0,MANABI,PORTOVIEJO,URBANO,'VIA PUBLICA',PUBLICO,2/10/2022,1:45,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Madrugada,Adulto
2152,3042,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',31.897321,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2153,934,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,RIO,PUBLICO,3/28/2022,21:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25.0,A,HOMBRE,MESTIZO,SIN_DATO,ECUADOR,2022,marzo,Noche,Adulto
2154,2419,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,5:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',31.896849,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
2155,4755,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/3/2022,10:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',3.3496,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Ninio
2156,4588,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/14/2022,0:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',40.118584,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
2157,2641,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',28.878773,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2158,4121,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',25.89589,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2159,726,ASESINATO,0,ESMERALDAS,ESMERALDAS,URBANO,'VIA PUBLICA',PUBLICO,3/10/2022,21:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',29.0,A,HOMBRE,AFRO,SOLTERO,ECUADOR,2022,marzo,Noche,Adulto
2160,826,ASESINATO,0,'SANTA ELENA','SANTA ELENA',URBANO,'VIA PUBLICA',PUBLICO,3/20/2022,2:19,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',30.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Madrugada,Adulto
2161,1521,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,5/14/2022,22:50,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',18.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Noche,Adulto
2162,4822,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',26.962145,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2163,2930,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',28.13915,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2164,136,ASESINATO,0,GUAYAS,PLAYAS,URBANO,'VIA PUBLICA',PUBLICO,1/14/2022,10:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',43.0,A,HOMBRE,BLANCO,SOLTERO,ECUADOR,2022,enero,Maniana,Adulto
2165,3590,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',34.197871,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2166,628,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,3/2/2022,12:45,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',18.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2167,334,ASESINATO,0,GUAYAS,NARANJAL,URBANO,'VIA PUBLICA',PUBLICO,2/3/2022,21:40,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',37.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Noche,Adulto
2168,390,ASESINATO,0,GUAYAS,NARANJAL,RURAL,FINCA,PRIVADO,2/7/2022,17:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',26.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Tarde,Adulto
2169,4458,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',38.681104,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2170,4954,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',35.293691,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2171,3964,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',27.505798,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2172,1817,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',20.398078,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
2173,400,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,2/9/2022,19:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',32.0,A,HOMBRE,MESTIZO,SIN_DATO,VENEZUELA,2022,febrero,Noche,Adulto
2174,710,ASESINATO,0,'LOS RIOS',MOCACHE,URBANO,'VIA PUBLICA',PUBLICO,3/10/2022,4:25,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',21.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Madrugada,Adulto
2175,1039,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,4/5/2022,17:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',41.0,A,HOMBRE,AFRO,SOLTERO,ECUADOR,2022,abril,Tarde,Adulto
2176,777,ASESINATO,0,'EL ORO',MACHALA,URBANO,CASA,PRIVADO,3/15/2022,20:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',18.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Noche,Adulto
2177,3359,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/14/2022,0:30,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',39.58692,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
2178,46,ASESINATO,0,'LOS RIOS',QUEVEDO,URBANO,'VIA PUBLICA',PUBLICO,1/5/2022,23:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',21.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Noche,Adulto
2179,1561,ASESINATO,0,MANABI,PORTOVIEJO,URBANO,'VIA PUBLICA',PUBLICO,5/17/2022,19:45,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',30.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Noche,Adulto
2180,4877,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',35.152752,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2181,3642,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',8.650439,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Ninio
2182,3726,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',7.563138,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Ninio
2183,4921,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',31.320121,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2184,1112,HOMICIDIO,2,CARCHI,TULCAN,URBANO,'VIA PUBLICA',PUBLICO,4/13/2022,5:30,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',20.0,A,HOMBRE,MESTIZO,SIN_DATO,VENEZUELA,2022,abril,Madrugada,Adulto
2185,2513,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,5:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',30.172993,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
2186,3608,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',32.395469,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2187,1223,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,4/23/2022,2:15,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',27.0,A,HOMBRE,OTROS,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
2188,4935,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',35.329323,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2189,3023,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',19.43426,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
2190,2421,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,5:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',30.488843,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
2191,1508,ASESINATO,0,'EL ORO',ARENILLAS,URBANO,CASA,PRIVADO,5/13/2022,21:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',30.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Noche,Adulto
2192,1750,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,5/31/2022,20:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',0.0,A,HOMBRE,AFRO,SIN_DATO,ECUADOR,2022,mayo,Noche,Ninio
2193,4915,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',21.46184,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
