texto,clase
"Las metas de producción petrolera se mantienen, a pesar de que los niveles de agua en el ITT aumentan. CRUDO. Solo en una de las plataformas de Tambococha se producen 15.000 barriles. Se espera que para agosto de 2019 comience a operar Ishpingo. Hay medidas para enfrentar aumento de agua. De acuerdo con información de Petroamazonas, la plataforma Tambococha tiene una producción total de 38 mil barriles, en 31 pozos. Mientras en Tipituni se producen 26 mil por día, en 70 pozos. Con esto, el ITT alcanza los 64.000 barriles de crudo diario. No obstante, los niveles de agua por cada barril extraído subieron de 80% a 81%, lo que según Fernando Reyes, miembro del Colegio de Ingenieros Petroleros, haría más difícil sostener en el tiempo cualquier aumento de producción debido a la apertura de más pozos.""El aumento de 1% en el porcentaje de agua representa una disminución del 2% en el porcentaje extraído de crudo por cada barril. Por eso es urgente realizar análisis de laboratorio y establecer planes para aumentar la viscosidad del agua o reducir la del petróleo"", argumentó. Al respecto, Alex Galárraga, gerente de Petroamazonas, explicó que la extracción de agua en mayores proporciones que la de petróleo es parte de los procedimientos normales en pozos de crudo pesado, que lo mismo sucede en otros campos como el Edén Yuturi, o extranjeros como el colombiano Rubiales. Reyes concordó que este tipo de yacimientos tienen gran cantidad de agua, pero recalcó que eso no deslinda la responsabilidad de las autoridades para hacer un control efectivo de agua que evite que la producción baje en dos o tres meses. Central de procesos Una de las estrategias emprendidas por las autoridades del sector, comandadas por Carlos Pérez, ministro de Energía, es la Central de procesos Tiputini, ubicada fuera del Parque Nacional Yasuní, y en donde se espera procesar alrededor de 175.000 barriles diarios de agua. Reyes acotó que la reducción de entre el 5% y 10% de la extracción sería un paso decisivo, pero que para lograrlo, las autoridades deberían asegurar un presupuesto exclusivo para este propósito en 2019. Tanto Pérez como Galárraga esperan que los 20 proyectos pilotos de control de agua que está en marcha les permitan, este año, pasar de los 64.000 barriles a los 80.000 barriles diarios en el ITT. Así también, la meta para 2019 sería llegar a 114.000 barriles diarios, con la ayuda de la perforación de 100 pozos más en el ITT. En total, en todos los campos en manos de Petroamazonas, se espera abrir 225 pozos nuevos el próximo año. Sin cambios en explotación Pérez recordó que el presidente, Lenín Moreno, se comprometió a reducir la zona de intervención en el ITT, de 1.000 a 300 hectáreas. ""Cumplimos con la Declaratoria de Interés Nacional. No estamos pidiendo cambios, en absoluto"", aseguró. Puntualizó que espera que les otorguen las licencias para perforar las plataformas A y B en Ishpingo, ubicadas fuera de la zona de amortiguamiento. ""Si no hay producción, los ingresos presupuestados no estarán disponibles"", clarificó. En la Pro forma 2019 está registrada una producción de Petroamazonas de 474.000 barriles diarios, pero actualmente está en 406.631. (JS) Más generación eléctrica ° Carlos Pérez presentó 20 unidades de generación eléctrica, a base de crudo, que funcionarán desde diciembre próximo en el ITT, que tienen una capacidad de 1,7 megavatios y permitirán un ahorro anual de 20 millones de dólares por la sustitución de diésel importado en la generación de electricidad. Subida del crudo ° EFE El precio del petróleo intermedio de Texas (WTI) subió ayer un 2,40% y se situó en 51,63 dólares el barril en una jornada afectada por las expectativas de un descenso en la producción de crudo. Así se registró la mayor subida diaria de las últimas ocho semanas, con la que recupera parte de las pérdidas registradas el viernes, cuando cayó un notable 7,7% en medio de temores por un posible exceso de producción de petróleo y la desaceleración de la economía a nivel mundial.",real
"Los seis centros de revisión técnica vehicular y los dos de matricu­lación (Quitumbe y Bicentenario), atenderán hasta el próximo 28 de diciembre de 2018. Ese día el Servicio de Rentas Internas (SRI) cerrará el año fiscal, y ya no se podrán pagar valores relacionados con impuestos vehiculares. Restan 10 días para que se termine ese plazo. Sin embargo, el 24 y 25 no habrá atención por el feriado de Navidad, es decir, hay ocho días hábiles para cumplir con este proceso. Los datos de la Agencia Metropolitana de Tránsito (AMT) señalan que, hasta la fecha, 432 000 vehículos (de un total de 460 000 registrados en el Distrito Metropolitano) ya renovaron su matrícula 2018. Aún faltan 28 000. Cuando el reloj marcaba las. de ayer solo cuatro automotores estaban a la espera de presentar su documentación para ingresar a la prueba mecánica en el Centro de Revisión Vehicular de San Isidro de El Inca, en la calle De Los Guayabos, en el norte. Uno de esos vehículos pertenece a María Piedad Sarango. La placa de su auto termina en 9. Es decir, debía cumplir con la matriculación en octubre pasado. Un descuido le costó el recargo de USD 25, pero señala que no tuvo problema para sacar la cita para el martes. A la entrada, uno de los trabajadores del centro constata que tiene los requisitos necesarios y autoriza su ingreso. Pablo Díaz también está en la fila para ingresar a San Isidro. Antes de presentar la documentación se percata que los faros traseros de su camioneta no sirven. Sale de la fila y busca quién se los arregle. Él dice que dejó el trámite hasta el final porque no tenía dinero. ""Ya me pagaron el décimo así que saqué la cita para hoy"". Javier Guarderas, director de Matriculación Vehicular de la AMT, indica que los requisitos generales para el trámite son la cédula de identidad, la matrícu­la 2017, pagar las infracciones de tránsito y la multa por no acudir en el mes que correspondiente (USD 25) y el tique con la cita agendada. A Sarango, por ejemplo, el recargo por no haber asistido en noviembre le tomó por sorpresa. ""Al revisar los pagos vi uno por USD 25. Al averiguar me dijeron que era por la calendarización, así que me tocó regresar al banco"". Entre las. y las., apenas 16 vehículos llegaron al centro de revisión de San Isidro. Guarderas dice que, en lo que va de diciembre, último mes destinado para quienes no se acercaron en todo el año, no hubo reportes por problemas en la página web ni por aglomeraciones en los centros. A partir de la siguiente semana, la AMT ya se alista para atender un eventual incremento de usuarios. Guarderas comenta que si los dueños de autos agendan con tiempo su cita, los 28 000 vehículos que aún faltan podrían obtener su permiso de circulación sin mayor inconveniente. Para evitar que los últimos días haya saturación, los centros Carapungo, San Isidro de El Inca, La Florida, en el norte, y Guamaní y Guajaló, en el sur, extenderán su horario hasta las.. Hay que recordar que el del valle de Los Chillos (oriente de Quito) atiende desde las. hasta las.. En ese mismo horario operan los centros de matriculación. El plan para el 28 de diciembre está listo. A las. se cerrarán los centros, por lo que el último vehículo ingresará hasta las.. En el Bicentenario (norte) y Quitumbe (sur), el trámite solo para matricular se podrá realizar hasta las.. Existe la posibilidad de que el sistema para la entrega de citas se sature si la gente escoge los últimos días, advierte la AMT. La multa por calendarización correrá igual, independientemente de que la inasistencia haya sido por no lograr agendar la cita en el sistema. Quienes poseen autos nuevos -exonerados de realizar la revisión técnica vehicular- tienen hasta el 21 de diciembre para matricular y pagar el trámite por Internet. Tome en cuenta Revise los valores a pagar por matriculación, multas y recargos en la página web www.amt.gob.ec. Todos los vehículos que matriculan este mes deben pagar USD 25 por no asistir el mes correspondiente. Se aconseja sacar la cita en la página de la AMT durante estos días, para evitar que se sature el sistema. No son necesarios los comprobantes de pago, ya que la Agencia puede revisar si se efectuaron los depósitos.",real
"Relator para la libertad de expresión de la ONU realizó 6 observaciones a Ecuador En la Comisión de Derechos Colectivos de la Asamblea no tienen apuro para tramitar las reformas a la Ley de Comunicación, pues siguen recibiendo comisiones generales. ""No tenemos prisa, porque estamos escuchando a todos aquellos que quieran opinar y aportar para la construcción de la ley"", dice el presidente de la mesa, Jorge Corozo (AP). Y asegura que mientras la Ley de la Función Legislativa le permita extender los plazos lo hará para garantizar que todos estén ""satisfechos con una norma que sea de fiel cumplimiento"". El plazo de los 45 días para que se presente el informe para segundo debate concluyó el 16 de noviembre pasado y los comisionados pidieron más tiempo para el análisis. Esperan recibir aportes hasta la mitad de diciembre y de ahí debatir los temas críticos y elaborar y presentar el informe al Pleno. Jorge Corozo: 'No tenemos prisa, porque estamos escuchando a todos' El oficialista Jorge Corozo, presidente de la Comisión de Derechos Colectivos de la Asamblea, considera que no hay prisa para tramitar las reformas a la Ley de Comunicación. El plazo de 45 días para presentar el informe para segundo debate concluyó el 16 de noviembre y su mesa pidió más tiempo. ¿En qué etapa están por el informe para segundo debate? La comisión sigue recibiendo a las voces que han solicitado ser recibidos para presentar las observaciones. Hay algunos que están contentos con lo incluido en el primer debate y otros tienen preocupación por las observaciones recibidas en primer debate. ¿Qué preocupaciones se han expuesto hasta ahora? El tema de principal preocupación es la adjudicación de frecuencias; un informe de la Contraloría determina que se tienen que dejar sin efecto todos los concursos realizados en el 2016, y hay radios y canales que han señalado que cumplieron con la ley. Obraremos conforme a derecho; si la ley nos permite acogernos al informe de Contraloría y haremos efectivas esas disposiciones; y sino buscaremos argumentos para aquellos que concursaron y cumplieron con la ley se adjudiquen las frecuencias; y los que no, se reviertan al Estado para nuevo concurso. ¿Las comisiones generales continuarán? Sí, esperamos tenerlas hasta la primera quincena de diciembre porque hay muchísimos pedidos. ¿Cuándo tienen previsto presentar el informe para segundo debate? Esperemos que se pueda terminar con las comisiones generales y nos dedicaremos a trabajar con los asambleístas para debatir los puntos críticos y presentar el informe. ¿No hay apuro? No tenemos prisa, porque estamos escuchando a todos. Mientras me permita la Ley de Función Legislativa extender los plazos lo vamos a hacer para que eso garantice que todos y todas puedan estar satisfechos con una norma que sea de fiel cumplimiento. ¿Cuáles son esos nudos críticos detectados? Tenemos que dejar claro qué es lo que va a hacer la Defensoría del Pueblo, es un nudo difícil porque la Defensora del Pueblo ha manifestado que no se puede dar más atribuciones; tenemos que definir cómo quedará conformado el Cordicom; la adjudicación de frecuencias; el 1x1, son cosas que hay que trabajar con el Ejecutivo, los medios y la sociedad civil. ¿Se ratifica que se eliminará la Supercom y el linchamiento mediático? Efectivamente, eso está aprobado y eliminado de la ley, así como las acciones administrativas, que son las que sancionan. Será el Pleno que en segundo debate lo ratifique. ",real
"La segunda y definitiva reunión para definir el alza del salario básico unificado para el 2019 se suspendió hoy, 19 de diciembre del 2018, sin acuerdo entre los trabajadores y empleadores. Rodrigo Gómez de la Torre, representante del sector empleador, informó que el Ministerio de Trabajo propuso en la cita un incremento de USD 8 al salario durante el próximo año, que pasaría de los USD 386 actuales a USD 394. Esto significaría un aumento del 2%. El sector no está de acuerdo con este incremento e insistieron en que mantienen su planteamiento de no modificar el salario y que se mantenga en USD 386 con la promesa de mantener el empleo actual. Edgar Sarango, representante de la Central Unitaria de Trabajadores (CUT), dijo que analizarán el planteamiento del Gobierno. La reunión continuará mañana, 19 de diciembre del 2018.",real
"Sonda de la NASA se posa por primera vez en Marte. MISIÓN. Un ingeniero de la NASA muestra la primera imagen tomada desde el módulo espacial InSight tras su exitoso 'amartizaje'. (EFE) Redacción PASADENA AFP ""¡Aterrizaje confirmado!"": la sonda estadounidense InSight se posó este lunes en suelo marciano y ya envió la primera foto de la superficie del planeta rojo. Tras siete años de trabajo y siete meses de viaje por el espacio, la sonda estadounidense InSight ""amartizó"" y poco después envió la imagen. Cada etapa exitosa de esta milimétrica y arriesgada operación despertó una algarabía en el centro de control del Laboratorio de Propulsión a Chorro de la NASA en Pasadena, California. El ""aterrizaje confirmado"" en la voz de una de las operadoras llevó al resto de sus colegas en el control a gritar de alegría y abrazarse en celebración. Ocurrió a las.:59 hora de California (19:52:59 GMT), un minuto antes de lo planificado.""Fue intenso"", resumió el director de la agencia espacial estadounidense Jim Bridenstine. ""Es una experiencia única, increíble"". Lo que viene: misión humana Todo lo que aprendimos sobre Marte hasta este momento nos ayudará a entender cómo hacer investigaciones in situ (...) 'InSight' puede proveer importante información sobre si hay agua líquida en Marte e incluso dónde está"", mirando hacia una misión humana al planeta. Bridenstine indicó además que a pocos minutos del ""amartizaje"" recibió una llamada del vicepresidente Mike Pence, que también celebró en Twitter.""Felicitaciones a @NASA (...) y a todos los que hicieron posible"" la llegada del InSight. ""Es la octava vez que Estados Unidos aterriza en Marte y es la primera misión para estudiar su interior más profundo. Un gran logro"". ""Mi primera foto en #Marte"" El proceso de ""amartizaje"" fue perfecto: la activación del paracaídas, el despliegue de sus patas y la reducción de velocidad de 19.800 km/h a 8 km/h en apenas siete minutos. La primera foto fue enviada por dos satélites que acompañaron al InSight durante su travesía a Marte.""Mi primera foto en #Marte"", escribió NASA en una cuenta creada para el InSight en Twitter. ""La tapa de mi lente aún no fue retirada, pero tenía que mostrarles un primer vistazo de mi nuevo hogar"". Es la primera vez desde 2012 que un artefacto logra posarse sobre Marte, después de que lo hiciera el vehículo Curiosity de la NASA, el único actualmente activo en la superficie del planeta rojo. ",real
"Un grupo de jóvenes promesas del arte, aspirantes a triunfar en el mundo del espectáculo, esperan ser seleccionados para ingresar en la Escuela Superior de Artes Interpretativas de Nueva York. Así empieza Fame, una obra de teatro musical inspirada en la famosa película homónima de los años 90. Esta reposición de la pieza, estrenada en Estados Unidos en 1998, llegará este 1 de diciembre al Teatro Sánchez Aguilar de la mano de un joven elenco integrado por alumnos de entre el quinto y noveno año del Colegio Menor Campus Samborondón. Ellos prometen dejar todo en el escenario al momento de mostrar las múltiples peripecias que se viven en el mundo de la formación artística. Al menos una veintena de estudiantes de la institución intervienen en esta propuesta dirigida por Justin McLaughlin. El maestro destaca la preparación y esfuerzo que han puesto los pequeños actores para esta obra que él considera ""su sueño hecho realidad"", ya que llevaba mucho tiempo pensando en poner este proyecto sobre los escenarios locales. ""Los chicos han estado trabajando por siete meses en esta obra, dos días a la semana han estado trabajando durísimo, tienen mucha dedicación"", señala el director, quien destaca la dificultad de esta propuesta que involucra diversas artes como el teatro, la música y la danza. Afirma estar muy contento y orgulloso con el trabajo que han venido desarrollando los estudiantes, a quienes –dice– les ha tomado mucho cariño. Eliza González Rubio, Irene Pérez, Amalie Peña, Rafaela Pimentel, Almudena Monazi, Valeria Jiménez, Fabiana Samper, Pablo Silva, Gabriela Valenzuela, Juan Carlos Arosemena, Diana Estrada, Johan Berri, Julio César Alvarado, son algunos de los estudiantes que integran el elenco principal de la obra, que también se acompaña de otros artistas en los papeles secundarios. Diana Estrada interpreta a Miss Mayers. Cuenta que su personaje es el de una maestra muy fuerte y dedicada que siempre quiere sacar lo mejor de sus alumnos, en especial de Carmen, una de sus estudiantes más rebeldes, pero con mucho potencial artístico. Otro rol de maestro lo tiene Johan Berri. ""Mi personaje es el profesor de música de la escuela, es bien estricto, y solo quiere enseñar música clásica"", apunta el joven que no ve la hora de poner en escena el musical de Broadway Fame. Igual o más emocionada está Denisse González Rubio. Ella es parte del ensamble de danza. ""Bueno, en dance bailan mucho y ha sido superdifícil porque tenemos que darlo todo, en todas las clases"". Otra de las niñas que intervienen en la obra es Luciana Naranjo, y a pesar de que no tiene un ""gran personaje"" dice sentirse muy ilusionada y cuenta que es una experiencia que vive con mucha alegría y entusiasmo. Obra musical Pases agotados El director de Fame Justin McLaughlin aseguró que las 900 entradas destinadas a este musical ya se habían agotado. La función está prevista para el 1 de diciembre. La obra original Se estrenó en el Coconut Grove Playhouse de Miami, y su elenco fue: Tom Acousti, Tener Brown, Monique Cintron, Joel Malina, Janet Metz y Harold Perrineau.​ ",real
"La libertad en nuestro mundo Hugo Darquea López 28 noviembre, 2018 57 Con los antecedentes de la Historia de siglos de violencia, guerras, genocidio, tortura y terrorismo entre otros delitos de lesa humanidad, es de trascendencia para el desarrollo de la vida social, que hagamos una necesaria reflexión, sobre el discrimen sea de raza y de género, entre otros desafueros contra la razón y la cultura humanista. En efecto la cultura humanista que se nutre de la razón crítica, ha hecho posible el desarrollo de las sociedades, hoy mismo somos parte de un proceso político que trata de restablecer el diálogo, la comprensión de los valores de convivencia y respeto, luego de diez años de autocracia gubernamental que logró patentar la ""sumisión"" a los dictados del poder, que con sarcasmo y torpeza, ofendió la condición humana. Recuerdo como a una líder guayaquileña se atacó con grosero descaro, así mismo a la periodista cuencana Sandra Ochoa Naula, entre otras ciudadanas, que por el ejercicio de su derecho a disentir e informar con libertad, fueron víctimas del autócrata. Pero esa forma de actuación, no solamente afectó a líderes y periodistas, sino que se generalizó a todos los ciudadanos que discreparon con entereza democrática ante el abuso de poder. De lo personal a lo colectivo, tanto fue esa constante de violencia, que se implantó el sistema de control mediático, para cuyo efecto la Asamblea Nacional, controlada por la mayoría oficialista, aprobó la Ley de Comunicación que estableció la SECOM como el instrumento inquisitorial, que investigaba, acusaba, juzgaba y sentenciaba a personas naturales y jurídicas, inculpadas de ofender al poder establecido, de esta manera se ejecutó la censura previa al punto de silenciar a la oposición… al menos esa fue la intención, ya que muchos ciudadanos, políticos y periodistas, igualmente fueron víctimas de esa solapada dictadura. Ni la Corte Constitucional, ni la defensoría del pueblo, ni la fiscalía, asumieron su función de precautelar los derechos humanos. El Control político, mismo que debía ser ejecutado por la Asamblea Nacional o la Función de Transparencia y Control Social y más estructuras de fiscalización y contrapeso, fue anulado en la realidad cotidiana de esos años, ya que simplemente la independencia de las funciones del Estado dejó de existir, pese a las ampulosas citas de una Constitución modelada en los intereses autocráticos, que se encubrió en un asfixiante blindaje. En la crítica objetiva de la Constitución del 2008, queda una conclusión: La necesidad de construir un nuevo orden constitucional que restaure el Estado de Derecho. La realidad que se denuncia se hace patente en el incongruente texto constitucional, que consagra el híper presidencialismo como sistema estatal. Este es el modelo político de Estado, aplicado por los gobiernos hispanoamericanos, que se dicen socialistas en una pretensión de justificar lo injustificable, como en sustancia es la conducción dictatorial de Cuba, Venezuela, Nicaragua o Bolivia. Su secuela más lacerante la corrupción, virus maléfico, que destruye la confianza y seguridad nacional. Entonces y con visión de futuro, nos debemos motivar en el valor esencial de la dignidad humana, expresión efectiva de una sociedad construida con justicia y libertad. Sin la práctica de los valores cívicos será una quimera la restauración del Estado de Derecho.",real
"Agrediendo a una periodista con estos términos, porque no le gustó la pregunta que le hizo, Correa inició su política de ""respeto"" a la libertad de prensa, de la que tanto alarde hizo por más de diez años, así como de ""respeto"" al dudosamente llamado sexo débil ¿Para qué gastar tantas neuronas razonando y dialogando si las vísceras expresadas en insultos dan mejores resultados? Incidentes grotescos hay que mantenerlos en el archivo de la vergüenza. Pero Él hizo reiteradamente un pedido a los ecuatorianos: ¡Prohibido olvidar! recomendación que en esta ocasión la acato, considerando que la víctima de esta expresión presidencial ya se despidió definitivamente de todos. Sus triunfos electorales cómodos mostraron que en nuestro país este estilo dio resultados, pasando a segundo plano el uso doloso de recursos del Estado –que se manifiestan en miles de millones de dólares- y comienzan a salir a flote, como lo demuestran algunos huéspedes del ""hotel"" de Latacunga en el que están alojados por ser víctimas de ""persecuciones"". En estos días, las investigaciones y sanciones –insuficientes, por cierto- han puesto en segundo plano al insulto, salvo el caso de algunas asambleístas que quieren dar muestras de sumisión. Pero este estilo ha traspasado las fronteras y ha llegado al odiado imperio, como lo demuestra el actual presidente que hace unos días, con insultos respondió a una pregunta de un periodista de CNN y, al margen de todo proceso, le quitó sus credenciales para el ejercicio de su profesión. Desde antes de ganar las elecciones, ha sido célebre por su trato grosero y despectivo a las mujeres, pero una de ellas, en una noticia de televisión manifestó que su presidente era un ""macho alfa"" como a ella le gustan. En todas partes se cuecen habas, al margen de los idiomas y niveles de desarrollo. Animales racionales es la respuesta más común para diferenciarnos de los demás integrantes del reino animal. Pero vivir no es tan sólo pensar, vivir es actuar y en el comportamiento pesan las emociones. ¿Son negativas y dañinas? De ninguna manera, su bondad o maldad, como la del razonamiento, depende de la manera cómo se las use. Lo ideal, sobre todo para el desempeño de funciones importantes, es lograr un equilibrio entre estas dos dinámicas de la conducta. Antes se tendía a calificar la aptitud humana tan sólo partiendo del nivel de coeficiente intelectual, hoy funciona la ""inteligencia"" emocional que consiste en la capacidad para controlar las emociones y proyectarlas en las decisiones y actos. Trumpea y Corrtrum, perdón, Trump y Correa parecen gemelos en el dominio para manejar el descontrol.",real
"Eugène Ionesco (1909 - 1994). Autor teatral francés de origen rumano que fue el creador y más distinguido representante, junto con Samuel Beckett, del teatro del absurdo. Compuesto desde un trasfondo pesimista, el teatro del absurdo pretende poner de manifiesto la futilidad de la existencia humana en un mundo impredecible, junto con la imposibilidad de verdadera comunicación entre las personas; con todo, no está exenta de humor y de sentido de la humanidad. Su producción teatral es muy amplia, y entre sus principales piezas se cuentan 'La cantante calva', 'La lección', 'Las sillas' y 'El rinoceronte' su obra más conocida. ",real
"El papa Francisco aseguró este viernes 21 de diciembre del 2018 que la Iglesia ""nunca más encubrirá o subestimará"" los casos de abusos por parte del clero y que ""no se cansará de llevar a los abusadores a la Justicia"". Durante el discurso que pronunció ante la Curia para la tradicional felicitación de las fiestas navideñas, el Papa volvió a aprovechar esta audiencia para lanzar un duro discurso ante la jerarquía eclesial y en esta ocasión lo dedicó a la lacra de los abusos por parte del clero. ""La Iglesia no se cansará de hacer todo lo necesario para llevar ante la justicia a cualquiera que haya cometido tales crímenes"", aseguró. El papa Francisco, que ha anunciado desde el inicio de su pontificado tolerancia cero contra los abusos de menores por parte del clero, pero que también ha sido criticado por no haber tomado acciones concretas, aseguró también que ""la Iglesia nunca intentará encubrir o subestimar ningún caso"". Y lanzó un mensaje a todos los que abusan de menores: ""Convertíos y entregaos a la justicia humana, y preparaos para la justicia divina"". Reconoció que en el pasado, ""por ligereza, por incredulidad, por falta de preparación, por inexperiencia o por superficialidad espiritual y humana, han tratado muchos casos sin la debida seriedad y rapidez. Nunca debe volver a suceder. Esta es la elección y la decisión de toda la Iglesia"", aseguró. Francisco habló con dureza al recordar cómo ""hombres consagrados, que abusan de los débiles, valiéndose de su poder moral y de la persuasión"" cometen estas ""abominaciones"" y ""siguen ejerciendo su ministerio como si nada hubiera sucedido; no temen a Dios ni a su juicio, solo temen ser descubiertos y desenmascarados"". Estos, añadió el Papa, ""desgarran el cuerpo de la Iglesia, causando escándalo y desacreditando la misión salvífica de la Iglesia y los sacrificios de muchos de sus hermanos"". Francisco describió cómo estos ""a menudo, detrás de su gran amabilidad, su labor impecable y su rostro angelical, ocultan descaradamente a un lobo atroz listo para devorar a las almas inocentes"". El Pontífice argentino recordó que en la reunión que se celebrará en febrero en el Vaticano con las conferencias episcopales de todo el mundo ""se buscará transformar los errores cometidos en oportunidades para erradicar este flagelo no solo del cuerpo de la Iglesia sino también de la sociedad"". ""La Iglesia no se limitará a curarse a sí misma, sino que tratará de afrontar este mal que causa la muerte lenta de tantas personas, a nivel moral, psicológico y humano"", agregó. También criticó a quienes dentro de la Iglesia ""se alzan contra ciertos agentes de la comunicación, acusándolos de ignorar la gran mayoría de los casos de abusos, que no son cometidos por ministros de la Iglesia, y de querer dar de forma intencional una imagen falsa, como si este mal golpeara solo a la Iglesia Católica"". Y agradeció a todos los medios que ""han sido honestos y objetivos y que han tratado de desenmascarar a estos lobos y de dar voz a las víctimas. Incluso si se tratase solo de un caso de abuso -que ya es una monstruosidad por sí mismo- la Iglesia pide que no se guarde silencio y salga a la luz de forma objetiva, porque el mayor escándalo en esta materia es encubrir la verdad"", dijo. Instó a todos a ayudar a la Iglesia ""en su difícil tarea, que es reconocer los casos verdaderos, distinguiéndolos de los falsos, las acusaciones de las calumnias, los rencores de las insinuaciones, los rumores de las difamaciones"".",real
"Un bus internacional que viajaba desde Bogotá (Colombia) hacia Lima (Perú) se accidentó la noche del jueves, 20 de diciembre del 2018, cuando circulaba por la vía Panamericana, en el sector de Los Cañaverales, en el norte de Ibarra, Ecuador. Una persona falleció y otras 20 resultaron heridas, informó el servicio de emergencia ECU 911 a las. de este viernes 21 de diciembre. El ECU dijo que la emergencia fue reportada a las. del jueves. En el documento, se señala que la unidad se volcó cuando circulaba con pasajeros extranjeros a bordo y que la posible causa del accidente sería la pérdida de pista. Uniformados de la Policía Nacional, funcionarios del Ministerio de Salud Pública (MSP) y miembros del Cuerpo de Bomberos de Ibarra se desplazaron al lugar para atender a los heridos. Durante el rescate, se identificó que una de las personas que viajaba a bordo de la unidad murió y que 20 resultaron heridas. En imágenes difundidas por los Bomberos de Ibarra, se pudo observar que el bus quedó volcado sobre uno de los costados de la carrocería, en uno de los carriles de esa vía que conduce hacia la frontera de Colombia. Según los Bomberos de Ibarra, los ciudadanos extranjeros heridos son de nacionalidad colombiana y venezolana. Ellos fueron trasladados a distintas casas de salud para recibir atención médica. Minutos después del accidente, la vía Panamericana fue habilitada para el tránsito vehicular. Los agentes de la Policía Nacional realizaron controles en la vía para que se efectúe el paso de los automotores.",real
"Controlado el incendio más letal de California tras dos semanas. El ""Camp Fire"", el incendio más devastador del que California tiene registro, con un saldo de al menos 85 muertos, fue finalmente controlado después de más de dos semanas. Foto: AFP. AFP El ""Camp Fire"", el incendio más devastador del que California tiene registro, con un saldo de al menos 85 muertos, fue finalmente controlado después de más de dos semanas, dijeron este domingo las autoridades que revisaron a la baja la cifra de fallecidos. Un conteo anterior daba cuenta de al menos 87 muertos, pero las autoridades locales explicaron que habían sumado a dos personas por error. En cambio, el número de desaparecidos fue elevado a 296, frente a los 249 reportados anteriormente. Los bomberos de California (Cal Fire) anunciaron más temprano que el incendio ""está ahora 100% contenido"". De los fallecidos, solo 54 fueron hasta el momento identificados, según la oficina del sheriff del Condado de Butte, en el norte de este estado de la costa oeste de Estados Unidos. El ""Camp Fire"", iniciado el 8 de noviembre, arrasó casi 62.000 hectáreas, 14.000 viviendas y cientos de otras construcciones. Devastando totalmente la pequeña localidad de Paradise. Antes del anuncio de que el incendio había sido controlado, las autoridades habían empezado a permitir el regreso a los residentes de las zonas más golpeadas para chequear los daños en sus hogares. En un boletín conjunto publicado el sábado, la policía y los bomberos dijeron que las órdenes de evacuación que estaban vigentes en algunas áreas durante la última quincena se estaban levantando, tanto para residentes como para no residentes, al tiempo que advirtieron que los servicios esenciales aún eran ""muy limitados"". ""Antes de regresar, se alienta a los residentes a tomar medidas para asegurarse de que tengan alimentos, agua y combustible para sus vehículos"", se indicó en el comunicado. En los últimos días, las fuertes lluvias que cayeron en la zona del incendio ayudaron en la tarea de los bomberos, aunque los aguaceros dificultaron también la búsqueda de cuerpos. Además del ""Camp Fire"", otro incendio, el ""Woosley Fire"", que se desató paralelamente en el sur de California, en Malibú, hogar de varias celebridades de Hollywood, dejó tres muertos. El humo del ""Camp Fire"" fue tan intenso que afectó a la ciudad de San Francisco, donde obligó a cerrar escuelas y a detener el funcionamiento de su famoso tranvía. Aún no se conoce el origen de los dos incendios, pero en la ciudad de San Francisco, varias víctimas iniciaron una demanda contra el proveedor local de electricidad Pacific Gas & Electricity (PG&E). Según la denuncia, el mayor fuego fue causado por ""chispas"" en una línea de alto voltaje de la compañía. Sequía crónica Al visitar el lugar hace una semana, el presidente de Estados Unidos, Donald Trump, expresó su ""tristeza"" y constató el alcance de los daños junto a la alcaldesa de Paradise, Jody Jones. Su primera reacción, que apuntó a la mala gestión por parte del estado de California, recibió críticas. Trump también amenazó con recortar los fondos federales para combatir los incendios. California ha sufrido varios fuegos importantes en los últimos años víctima de una sequía crónica durante años. En septiembre, el ""Mendocino Complex"" fue controlado después de casi dos meses de lucha y tras devastar casi 190.000 hectáreas, el mayor incendio forestal en la historia reciente de este estado. El gobernador de California, Jerry Brown, advirtió que el estado puede esperar un creciente número de grandes incendios debido al calentamiento global. Pero Trump ha minimizado el papel del cambio climático. En una ocasión, el presidente republicano calificó al fenómeno de ""engaño"" y, en contra del consenso científico, cuestionó abiertamente sus causas humanas. En California, dijo que su visita a la zona devastada por el fuego no había cambiado su posición. ",real
