id,Tipo_Muerte,Tipo,Provincia,Canton,Area_Hecho,Lugar,Tipo_Lugar,Fecha_Infraccion,Hora_Infraccion,Arma,Tipo_Arma,Probable_Causa,Edad,Med_Edad,Sexo,Etnia,Estado_Civil,Nacionalidad,Anio_i,Mes_i,Grupo_hora,Edad_R
4009,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',36.374449,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
372,ASESINATO,0,'LOS RIOS',QUEVEDO,URBANO,'VIA PUBLICA',PUBLICO,1/20/2022,23:45,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',37,A,MUJER,MESTIZO,CASADO,ECUADOR,2022,enero,Noche,Adulto
3738,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',35.91971,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1916,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',19.43347,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
1357,ASESINATO,0,'EL ORO','SANTA ROSA',URBANO,'VIA PUBLICA',PUBLICO,5/3/2022,21:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',21,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Noche,Adulto
1825,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',20.820983,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
786,ASESINATO,0,'LOS RIOS',QUEVEDO,URBANO,'VIA PUBLICA',PUBLICO,3/17/2022,7:40,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Maniana,Ninio
469,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,2/15/2022,22:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',55,A,MUJER,MESTIZO,CASADO,ECUADOR,2022,febrero,Noche,Adulto Mayor
140,HOMICIDIO,2,'SANTO DOMINGO DE LOS TSACHILAS','SANTO DOMINGO',URBANO,'CENTROS DE REHABILITACION SOCIAL',PRIVADO,1/14/2022,15:00,OTROS,NINGUNA,ESTRANGULACION,36,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Tarde,Adulto
788,ASESINATO,0,MANABI,TOSAGUA,URBANO,'VIA PUBLICA',PUBLICO,3/17/2022,10:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',30,A,HOMBRE,MESTIZO,SIN_DATO,VENEZUELA,2022,marzo,Maniana,Adulto
323,ASESINATO,0,MANABI,BOLIVAR,URBANO,HOSPITALES,PRIVADO,2/1/2022,23:50,'ARMA DE FUEGO','PISTOLA             ','HERIDA POR ARMA DE FUEGO',37,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Noche,Adulto
50,ASESINATO,0,GUAYAS,NARANJAL,URBANO,'VIA PUBLICA',PUBLICO,1/6/2022,17:13,'ARMA DE FUEGO','PISTOLA             ','HERIDA POR ARMA DE FUEGO',26,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Tarde,Adulto
714,FEMICIDIO,1,CARCHI,MONTUFAR,RURAL,'BOSQUE Y RESERVAS ECOLOGICAS',PUBLICO,3/9/2022,16:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',9,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Ninio
4562,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/14/2022,0:30,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',36.388512,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
2840,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',20.814086,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
2446,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,5:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',31.734322,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
4948,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',29.169948,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
4597,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/14/2022,0:30,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',39.108224,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
4670,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,11:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',42.184526,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto
3125,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/1/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA DE FUEGO',42.940574,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto
2666,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25.411127,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
406,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,2/10/2022,22:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',15,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Noche,Adolescente
3479,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,11:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',42.467881,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto
1004,ASESINATO,0,GUAYAS,MILAGRO,URBANO,'VIA PUBLICA',PUBLICO,4/3/2022,21:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',18,A,HOMBRE,BLANCO,SOLTERO,ECUADOR,2022,abril,Noche,Adulto
4996,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',13.377735,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adolescente
890,ASESINATO,0,GUAYAS,'SAN JACINTO DE YAGUACHI',URBANO,'VIA PUBLICA',PUBLICO,3/25/2022,19:40,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',29,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Noche,Adulto
2411,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/3/2022,10:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',13.503797,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adolescente
2545,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/2/2022,0:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',27.029629,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
3558,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',3.553425,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Ninio
2390,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/2/2022,0:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25.998868,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
4076,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',29.649328,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
42,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,1/5/2022,15:20,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',45,A,HOMBRE,MESTIZO,CASADO,ECUADOR,2022,enero,Tarde,Adulto
2830,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',25.115691,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
3428,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,CASA,PRIVADO,4/3/2022,23:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',52.333918,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Noche,Adulto Mayor
3022,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',28.515143,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
303,ASESINATO,0,ESMERALDAS,'SAN LORENZO',URBANO,'VIA PUBLICA',PUBLICO,1/30/2022,10:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',32,A,HOMBRE,AFRO,SOLTERO,ECUADOR,2022,enero,Maniana,Adulto
4587,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/3/2022,10:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',5.810642,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Ninio
3877,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25.358584,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
664,ASESINATO,0,GUAYAS,BALZAR,URBANO,RESTAURANTE,PRIVADO,3/5/2022,18:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',39,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1177,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,4/17/2022,17:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',36,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Tarde,Adulto
2676,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',21.110656,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1947,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',20.510728,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
2501,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/1/2022,0:30,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',35.535489,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
1473,ASESINATO,0,'SANTO DOMINGO DE LOS TSACHILAS','SANTO DOMINGO',URBANO,'CENTROS DE REHABILITACION SOCIAL',PRIVADO,5/9/2022,1:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',29,A,HOMBRE,AFRO,SOLTERO,ECUADOR,2022,mayo,Madrugada,Adulto
3607,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',16.097559,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adolescente
4387,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',28.305577,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
2132,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25.455474,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1026,ASESINATO,0,AZUAY,CUENCA,URBANO,'CENTROS DE REHABILITACION SOCIAL',PRIVADO,4/3/2022,1:05,OTROS,OTRO,ESTRANGULACION,44,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
2989,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',27.825468,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
961,ASESINATO,0,GUAYAS,EMPALME,URBANO,MECANICAS,PRIVADO,3/31/2022,18:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',46,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2889,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',31.140866,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
3021,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',42.900732,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
3015,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',27.949786,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
3250,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/14/2022,0:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',38.907647,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
2009,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,CASA,PUBLICO,4/3/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',52.353233,A,HOMBRE,MESTIZO,CASADO,ECUADOR,2022,abril,Maniana,Adulto Mayor
2149,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',24.531762,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
3442,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/14/2022,0:30,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',39.110497,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
2338,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/2/2022,3:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',22.904945,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
4024,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',10.224964,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Ninio
304,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,1/30/2022,20:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',40,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Noche,Adulto
1440,ASESINATO,0,'SANTO DOMINGO DE LOS TSACHILAS','SANTO DOMINGO',URBANO,'CENTROS DE REHABILITACION SOCIAL',PRIVADO,5/9/2022,1:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',53,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Madrugada,Adulto Mayor
1496,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'NIGHT CLUBS',PRIVADO,5/11/2022,20:22,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',41,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Noche,Adulto
2652,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',32.80161,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
2875,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',19.460521,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
916,ASESINATO,0,SUCUMBIOS,'LAGO AGRIO',URBANO,'VIA PUBLICA',PUBLICO,3/27/2022,17:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',28,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
4700,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PRIVADO,4/13/2022,2:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',18.759264,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
4618,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/3/2022,10:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',7.959326,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Ninio
2772,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',31.149453,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1624,ASESINATO,0,GUAYAS,'PEDRO CARBO',RURAL,RESTAURANTE,PRIVADO,5/23/2022,1:00,'ARMA CONTUNDENTE',OTRO,'HERIDAS CONTUSAS',47,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Madrugada,Adulto
4651,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/2/2022,3:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',21.052813,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
821,HOMICIDIO,2,'LOS RIOS',BABAHOYO,RURAL,'OTROS CENTROS DE DIVERSION',PRIVADO,3/19/2022,20:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',42,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Noche,Adulto
3418,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/1/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',45.754454,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto
1354,ASESINATO,0,GUAYAS,NARANJAL,URBANO,CASA,PRIVADO,5/3/2022,12:05,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',17,A,HOMBRE,BLANCO,SOLTERO,ECUADOR,2022,mayo,Tarde,Adolescente
4571,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA DE FUEGO',42.073281,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto
850,ASESINATO,0,'EL ORO',MACHALA,URBANO,'VIA PUBLICA',PUBLICO,3/22/2022,16:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',36,A,HOMBRE,AFRO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1000,ASESINATO,0,GUAYAS,BALZAR,URBANO,'VIA PUBLICA',PUBLICO,3/9/2022,12:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',29,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
5049,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',35.325679,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
18,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'TRANSPORTE PRIVADO',PRIVADO,1/3/2022,0:20,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',24,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
1637,ASESINATO,0,ESMERALDAS,ESMERALDAS,URBANO,'VIA PUBLICA',PUBLICO,5/24/2022,12:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',30,A,HOMBRE,AFRO,SOLTERO,ECUADOR,2022,mayo,Tarde,Adulto
1667,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,5/25/2022,17:50,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Tarde,Adulto
493,ASESINATO,0,GUAYAS,DAULE,URBANO,'VIA PUBLICA',PUBLICO,2/18/2022,20:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',27,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Noche,Adulto
1347,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,5/2/2022,23:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',50,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Noche,Adulto Mayor
3018,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',17.232071,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adolescente
3857,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',35.527551,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
4652,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/2/2022,3:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',22,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
3742,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25.713328,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
3605,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',34.375973,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
687,ASESINATO,0,MANABI,OLMEDO,RURAL,FINCA,PRIVADO,3/6/2022,23:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',26,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Noche,Adulto
3861,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',20.16689,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1608,ASESINATO,0,MANABI,CHONE,URBANO,'VIA PUBLICA',PUBLICO,5/22/2022,19:45,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',45,A,HOMBRE,MESTIZO,DIVORCIADO,ECUADOR,2022,mayo,Noche,Adulto
4157,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',36.535885,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
3523,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',0.0009,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Ninio
1009,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,4/4/2022,15:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',39,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Tarde,Adulto
2408,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/13/2022,3:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',21.932508,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
