texto,clase
"Destacadas Valencia agradece el apoyo de los hinchas Luego que Manchester United ganara por la mínima diferencia al Young Boys de Suiza y clasificara a octavos de final de la Champions League, el ecuatoriano Antonio Valencia agradeció a sus fanáticos por ""acompañarlos en esta gran victoria"". Por 28 noviembre, 2018 182 El tricolor regresó a disputar como titular después de ocho partidos sin actuar en el equipo inglés. Valencia jugó durante 72 minutos pero abandonó la cancha por una lesión en su rodilla. Esta es mi motivación para seguir trabajando duro por ellos. Gracias a los fans del equipo que hoy nos acompañaron en esta gran victoria y gracias a Dios por todo. @ManUtd_ES pic.twitter.com/5v3JwdJgXA",real
"La expresión ""no, lo siguiente"" ya es la más utilizada no, lo siguiente, en el castellano SE HA HECHO VIRAL NO, LO SIGUIENTE Real Academia de la Lengua El uso de la expresión ""no, lo siguiente"" ha aumentado no, lo siguiente, en los últimos cinco años. ""La gente es bastante fan no, lo siguiente, de esta expresión que lo está petando"", concluía esta mañana la Real Academia de la Lengua (RAE) en la presentación de su informe ""Una lengua viva no, lo siguiente"". ""Quien acuñara esta forma de hablar la ha liado porque se ha hecho viral"", insisten los académicos, que certifican que el castellano es la lengua más hablada no, lo siguiente, después del chino e incorpora constantemente ""formas de expresión que se convierten en memes porque las emplean usuarios que son prescriptores y tienen la tira de seguidores"". ""Es un zasca en toda regla al castellano normativo"", confirman los expertos. ""También te digo: un día estas aquí y otro allí"", reza el informe de la RAE, refiriéndose a numerosas expresiones que antes molaban pero que ""por hache o por be han dejado de estar en el candelabro y al final a la gente se la sudan"". La entidad ha animado a todos sus seguidores a compartir esta nueva información en su muro y a darle a RT.",fake
"Tendencias Muere el creador de Bob Esponja El creador de la exitosa serie de dibujos animados ""Bob Esponja"", Stephen Hillenburg, falleció este martes a los 57 años, meses después de ser diagnosticado con esclerosis lateral amiotrófica. Por 27 noviembre, 2018 231 ""Estamos increíblemente tristes con la noticia de que Steve Hillenburg ha fallecido tras una batalla contra la ELA. Era un amigo amado y un socio creativo de larga data en Nickelodeon y nuestros corazones están con toda su familia"", informó el canal de televisión por suscripción infantil y juvenil estadounidense que transmitía la serie. ""Steve llenó a Bob Esponja de un sentido de humor único y una inocencia que trajo felicidad a generaciones de niños y familias en todo el mundo. Sus personajes originales y el mundo de Fondo de Bikini serán un recordatorio del valor del optimismo, la amistad y el poder ilimitado de la imaginación"". La vida de Hillenburg estuvo siempre vinculada al mar, primero como profesor de biología marina en el Orange County Marine Institute en Dana Point, donde era conocido por crear personajes animados para ayudar a enseñar a sus estudiantes sobre las criaturas del océano. Al decidir dejar la docencia y seguir una carrera en artes, estudió en el California Institute of the Arts, y comenzó a trabajar con Nickelodeon en ""La vida moderna de Rocko"", y luego en ""Bob Esponja"", que se estrenó en 1999 y es una de las series más vistas de Nick.",real
"Aunque muchos aseguraban que el ingreso al top 15 de la candidata transexual Miss España, Ángela Ponce , al Miss Universo 2018 casi seguro solo por el morbo que despertará en la audiencia verla participar, la realidad es que ahora los expertos en este tipo de certámenes quedaron impactados al mirarla en las preliminares del concurso, asegurando que ahora es la favorita para ganar no por la polémica que desatará, sino por lo bien que preparada que esta y por su exquisita belleza. Pese a los malos comentarios, memes y bullying (lo admitimos, en El Ruinaversal hemos hecho muchas notas de broma respecto a ella), Miss España se ha convertido en la favorita de los críticos y sobre todo del público, quien en su presentación oficial del Miss Universo realizada el día de ayer, le rindió una ovación de pie y durante varios minutos, siendo la más aclamada de la noche. La gente que no sigue este tipo de concursos no lo sabe, pero el día del evento solo 15 mujeres tienen la suerte de participar ya que al ser casi 100 candidatas es casi imposible que todas se presenten el día del evento, es por eso que antes de la transmisión en vivo se realiza una ronda de semifinales donde las participantes son entrevistadas por el jurado, se presentan y desfilan, para que los encargados de elegir a las 15 finalistas deliberen sobre quienes serán las que participarán el día del evento La presentación de las candidatas se realiza en un escenario frente a miles de personas, y fue ahí donde Ponce arrasó indiscutiblemente y demostró ser la favorita de la gente ya que mientras las demás concursantes recibían por mucho una ovación de 10 segundos, los aplausos de Ponce se prolongaron hasta por 40 segundos, además de que el recinto casi se cae por las miles de presos que emocionadas demostraban su apoyo con gritos y aplausos. Concursantes como Ecuador, Filipinas o Vietnam, las gran favoritas, recibieron fuertes aplausos, sin embargo, al momento de presentar a Ángela Ponce todo el estadio se llenó de gritos de apoyo , lo que llenó de orgullo a la española. El alboroto hacia Ángela fue tanto que la representante de Suecia, que seguía de presentarse después de Miss España, se quedó pasmada durante casi los 30 segundos que duró la ovación a Ponce, ya que no sabía si debía presentarse o esperar a que continuaran los aplausos a la española, causando un fuerte dolor de cabeza en los organizadores del evento que tienen los segundos contados, pero Suecia bien campante solo sonreía escuchando el apoyo a Miss España, sin querer entorpecer el momento de la ovación. ¿Será que realmente el mundo esta listo para tener a la primera Miss Universo transexual?, por lo menos el público así lo quiere, y eso lo descubriremos mañana.",fake
Ringo Starr anuncia que deja los Beatles EL MUNDO TODAY RADIO. Quiénes somos © El Mundo Today ,fake
"Millones de hombres se reunieron el día de hoy en punto de las 6 de la tarde para apoyar al primer concursante que los representa en el Miss Universo, algo que consideran histórico ya que en caso de ganar ""demostrarían que los varones son mejor que las mujeres incluso siendo mujeres"". Los hombres señalan que jamás pensaron que estarían tan emocionados con el Miss Universo como lo hacen cuando es el Mundial, por lo que fueron por botana, cervezas y mucha pasión, para apoyar a Ángela Ponce viendo certamen, quien ahora es mujer pero nación siendo varón: ""Jamás pensé que estaría aquí, apoyando al Miss Universo y extremadamente emocionado por la participación de nuestro primer representante, estamos emocionados, de verdad nunca pensé estar pendiente este certamen, pero ahora estoy incluso más emocionado que cuando es el Mundial y las Olimpiadas"", señaló. Los hombres esperan que Ponce haga un buen papel, y los deje bien parados a nivel internacional: ""no queremos minimizar a las mujeres, simplemente demostrar que los varones podemos dominar todos los terrenos, incluso el de los concurso de belleza femeninos"", puntualizó un macho, quien estalló en ira al darse cuenta que Ponce no logró ni entrar al top 20 de la semifinal.",fake
"Un posible contagio de meningitis habría ocasionó la muerte de una menor de tres años en Ambato. La niña permaneció en cuidados intensivos del Hospital del Seguro Social, en la capital del Tungurahua, desde el lunes 17 de diciembre del 2018. La epidemióloga del Distrito 1 de Salud Ambato, Gabriela Cocha, durante una rueda de prensa del martes 18 de diciembre del 2018 aseguró que mientras no lleguen los resultados preliminares de las muestras de sangre enviadas a Quito no se puede ratificar si fue meningitis viral o bacteriana. ""Por las características clínicas que presentó la menor como fiebre, deterioro neurológico, vómito en proyectil, convulsiones, rigidez de la nuca… se presume que es meningitis viral"". Mientras Patricio Rivera, coordinador Zonal 3 del Ministerio de Educación, en Tungurahua, dijo que el caso está bajo investigación. Argumentó que se aplicaron las medidas de seguridad y los protocolos para evitar que más estudiantes sean afectados. Entre las acciones adoptadas está la desinfección y fumigación de todas las instalaciones de la institución educativa. Además se levantó un cerco epidemiológico con apoyo del Ministerio de Salud. ""Hasta el momento no se han reportado más casos"", afirmó Rivera. Informó que la niña presentó un cuadro de resfriado. Sus padres la ingresaron a una clínica local, pero por la complejidad fue transferida al Hospital del IESS. A través de las redes sociales la Coordinadora Zonal 3 del Ministerio de Educación de Tungurahua emitió un comunicado en el que las autoridades lamentaban el fallecimiento de la infante y se solidarizaban con sus familiares. Al momento las actividades educativas en el centro educativo se cumple con normalidad.",real
"A Iryna Palyanytsya solo se le quiebra la voz en una ocasión ante uno de sus recuerdos más dolorosos. Esta mujer, nacida hace 39 años en Ternópil (este de Ucrania), relata apresuradamente el proceso por el que se vio desahuciada junto con su compañero y cuatro hijos. Sentada en un banco frente al piso del que fue expulsada, en el barrio de Orcasitas de Madrid, cuenta cómo su pareja perdió el empleo, cómo ella buscaba más casas donde limpiar, cómo la pareja dejó de serlo aunque seguían conviviendo, cómo pedía comida y, en suma, cómo las cuentas no les daban. Al llegar al pasado 13 de diciembre se para. ""No puedo recordar este día"", se disculpa. Tras secarse las lágrimas, ella misma se anima a seguir: ""Me quedé fuera mientras un cerrajero cambiaba la cerradura, no sabía dónde ir y me llevaron a un albergue"". Palyanytsya nunca soñó con ser propietaria. Nunca se hipotecó antes de que las cosas se torcieran. Nadie puede acusarla de dejarse llevar por la fiebre del ladrillo o vivir por encima de sus posibilidades. Su error fue dejar la habitación de un piso compartido para irse a uno entero con su pareja, un hijo de este, una hija en común y una hija que ella tenía en Ucrania y se vino a España. Además, se quedó embarazada. ""Ya necesitábamos un piso"", resume como justificándose. Se mudaron en marzo de 2016 a un alquiler de 600 euros más gastos. 21 meses después pasaban a engrosar la lista de desahuciados en España. Lo hacían en el epígrafe más común: Lanzamientos practicados derivados de la LAU (Ley de Arrendamientos Urbanos). Así figura en la estadística judicial. Los desahucios por alquiler hace años que superan a los derivados por impagos de hipoteca (ver cuadro adjunto) y cada vez se separan más. Según los últimos datos, los lanzamientos de inquilinos representaron el 185% de los procedentes de hipotecados. La proporción, casi el doble, nunca había sido tan alta. ""La mayoría se producen por impagos de alquiler"", explica Aner Uriarte, decano de los jueces de Bilbao. Su colega Pedro Viguer, decano de los jueces de Valencia, ahonda en las causas: ""Al encarecerse el alquiler, según vemos en los medios, muchas familias pueden tener problemas. Pero es que además la LAU establece plazos muy cortos, con lo que el contrato se renueva mucho"". Los desahuciados del alquiler. El diagnóstico, a grandes rasgos, lo comparten las asociaciones. Paco Morote, portavoz de la PAH, incide en la reforma de la LAU que hizo en 2013 el Gobierno de Mariano Rajoy para reducir a tres años la duración de los contratos. Natalia Palomar, abogada de Provivienda, apunta además a una modificación de las normas de enjuiciamiento que aprobó el último Consejo de Ministros de José Luis Rodríguez Zapatero, en octubre de 2011. Desde entonces, un inquilino puede ser desahuciado sin siquiera celebrarse un juicio. Esto significa para Morote que ""el reconocimiento de derecho no ha llegado al inquilinato y les desprotege por impago o por vencimiento de contrato"". Más técnica, la letrada ilustra que ""es derecho privado puro y duro, no se aplica el derecho de consumidores y usuarios"". ""Tal y como está la ley, no hay nada que hacer"", se lamenta Palomar. ""Suspender un lanzamiento es más complicado en situación de arrendamiento porque tenemos dos partes iguales"", admite el juez Viguer. Ante impagos de hipoteca, explica, ""existen cláusulas abusivas o posibilidad de pactar un alquiler social"". Muchos bancos han preferido ir a procedimientos ordinarios y por eso no aparecen en la estadística. Pero cuando un inquilino no paga, el proceso es rápido porque ""supone un perjuicio también para el arrendador, que tiene derecho a cobrar"". Los magistrados, recuerda el decano de Valencia, han pedido en varias ocasiones ""tener oficinas de asistencia social al menos en los grandes edificios judiciales"". El pacto es ahora la única posibilidad del inquilino. Palyanytsya, con la policía ya en la puerta, logró tres semanas más para organizarse. Rosa María Padrón consiguió 60 días. Tenía un bebé de un mes cuando se celebró su juicio. Al contar lo que le pasó, esta mujer de 45 años tampoco clama contra ningún fondo o gran propietario. Lo que relata es una mala racha. Empieza igualmente con la pérdida de empleo de su marido. Su único hijo tiene ahora cinco años. Fue ""un milagro"" que obligó a centrar la economía familiar en un embarazo de riesgo. Vivieron con menos de 400 euros al mes, una pensión que ella cobra por una depresión que arrastra más de dos décadas. Al teléfono relata serena todo lo que han pasado hasta llegar al piso, en un alquiler mediado por Provivienda, donde viven en Santa Cruz de Tenerife. Llegaron a estar ""literalmente tres días debajo de un puente"", pero la narración únicamente se quiebra al recordar un momento: ""Solo me dolió que tuve que dejar la cuna del niño, tuve que dejar muchas cositas de él"".",real
"Aunque muchos desean que desaparezcamos, o algunos se aprovechan de lo que hacemos robando nuestro contenido para tener que tragar (y al final nosotros salimos perdiendo porque nuestras propias notas se hacen viral en otros lados menos en nuestra página), El Ruinaversal ""sigue al pie del cañón"" y generando contenido contra todo, es por eso que creamos noticias con la finalidad de (a diferencia de otros medios) hacernos reír a nosotros mismos y de paso al público, generando información que sin pensarlo se vuelven cada vez más viral. Es imposible saber cuando una nota ""pegará"" o no; algunas que creemos se harán virales pasan sin pena ni gloria (o con más pena), y otras que suponemos nadie tomara en cuenta resultan las más populares. A lo largo de este tiempo hemos tenido notas que aunque muchos no crean, han sido replicadas a nivel nacional e internacional, en noticieros y periódicos ""de prestigio"", y aunque le duela a muchos, poco a poco comenzamos a hacernos de un nombre importante. No sabemos que nota será popular, es por eso que para nuestra sorpresa la noticia titulada ""Fingí mi muerte porque corría un gran peligro: Juan Gabriel en su primera declaración al regresar a la Tierra"", se convirtió en la notica más vista de El Ruinaversal hasta ahora ¡siendo compartida más de 300 mil veces directamente de nuestra página!, y casi 700 mil en distintos medios y páginas que replicaron la información. Aunque por supuesto nuestra intención era que nadie la retomara porque a nosotros nos quita vistas medios como La Prensa y Noticas Nueva Rosita la replicaron, y a diferencia de otros medios que nos roban y se hacen weyes con el crédito para que la gente diga que ellos crearon la información, por lo menos estas páginas se dignaron a darnos el crédito correspondiente. Por su parte, nuestra noticia de Juan Ga en La Prensa (hasta el día de hoy) lleva 240 mil compartidas, mientras que en Noticas Nueva Rosita la gente la ha compartido más de 30 mil veces, eso sin contar que hay otra decena de páginas que juntan entre 100 mil o 10 mil compartidas cada una, viralizándose la nota de inmediato. Además, la noticia ha sido retomada por distintos medios ""serios"" que han advertido que todo se trata de una broma, incluyendo prensa de Cuba, Panamá, Chile, Argentina ,y otros países. Cabe aclarar que gran parte del ""éxito"" de esta noticia se debe al montaje que hicimos donde Juan Gabriel parece dando una conferencia de prensa, ya que aunque no somos expertos ahí o menos le sabemos al Photoshop, y hemos creado varios memes y montajes que se vuelven trending topic a nivel internacional (y por supuesto, los medios sin gracia vienen a robárnoslos). Nuestra noticia además llegó al periodista Jorge Carbajal, una de las personas que tiene más pruebas de que Juan Gabriel está vivo ¡y quien mantiene una relación de amistad desde hace meses con El Divo de Juárez, al grado de que es una de las pocas personas que lo ha visto con vida, y ha podido platicar con el frente a frente!. Aquí el vídeo en que menciona nuestra nota, a partir del minuto 1:00:15 Esperamos que esta sea una de más notas de nosotros que se vuelvan virales, aunque tendremos que resignarnos a que distintos medios repliquen nuestro contenido quitándonos vistas, pero ayudando a posicionar nuestra página (los que se dignen a darnos el crédito), ya que además parece ser que somos las única personas en México que sabemos escribir sátira porque literalmente, todas las paginuchas que tienen un portal de ""notas de bromas"" solo vienen a copiar/rober nuestro contenido o montajes, así que los invitamos a compartir nuestra notas directamente de aquí para ayudarnos a crecer.",fake
"Sigue polémica por estado de grillete electrónico usado por Fernando Alvarado. Una de las consecuencias directas tras la fuga de Fernando Alvarado fue la destitución de Vanesa Mejía del ECU-911, donde se desempeñaba como supervisora de los operadores a cargo del monitoreo de los grilletes de vigilancia electrónica y que estuvo de turno el día que el exfuncionario abandonó el dispositivo electrónico. Según una nota de Diario Expreso, la destitución fue ordenada por Paúl Granda, secretario de Gestión de la Política y a la fecha de la fuga encargado del Ministerio de Justicia. Según el rotativo, Mejía no tendría responsabilidad, ya que cumplió con los protocolos y había alertado con anticipación sobre el mal funcionamiento del dispositivo asignado a Alvarado. Los documentos que dan soporte a la nota, demostrarían que Mejía reportó todas las anomalías que presentaba el dispositivo que portaba Alvarado; hizo gestiones para solucionarlo e informó los resultados. Con lo que se concluye que el dispositivo tenía problemas que eran del conocimiento de las autoridades. El día de la fuga, la exfuncionaria del ECU-911 se enteró por un mensaje de texto del exsecretario de Comunicación y notificó a sus superiores y a la Policía en el ECU-911, como disponen los protocolos. Pero las autoridades, tras las pericias que hicieron al grillete, presentaron un informe leído por Granda en el que se manifestó que funcionaba correctamente y emitía señales. ",real
"Génova se ofrece para albergar la final River Plate vs. Boca Juniors Algún directivo de la Conmebol habría propuesto que la final de vuelta de la Copa Libertadores-2018 entre River Plate y Boca Juniors, postergada por violencia este fin de semana, se juegue en territorio neutral, pero ¡en Asia! De conformidad con el Artículo 18 del reglamento de la Copa Libertadores, literal k, en el caso que dirigentes de Boca o River lo solicitasen, el encuentro se podría jugar ""en un tercer país"". Qué dice el Artículo del reglamento de Copa Libertadores que pidió aplicar Boca Juniors Según información recabada por el reportero de ESPN, Diego Monroig, la Confederación Sudamericana de Fútbol ""analiza jugar la final entre River y Boca en Emiratos Árabes Unidos, para que el campeón se quede a disputar el Mundial de Clubes"". Esta propuesta habría surgido debido a que la entidad sudamericana está obligada a definir a su representante para el Mundial de Clubes que se disputará a partir del 12 de diciembre en Emiratos Árabes Unidos. El representante sudamericano debe debutar el 18 de diciembre. La decisión de la autoridad de la Conmebol de reunir el martes en Asunción a los presidentes de River y Boca para analizar una fecha adecuada para el desarrollo del partido de vuelta, puso en vilo la representación sudamericana en el Mundial de Clubes. ",real
"¿Qué hacer si tu pareja se muda a tu piso? CONSEJOS vivienda Tu pareja y tú habéis decidido dar un paso importante en vuestra relación: vivir juntos. Dentro de poco, se mudará a tu piso y comenzaréis a compartir ese espacio que, hasta ahora, era sólo para ti. Pero ¿está preparada tu casa? Te ofrecemos unos consejos con los que acondicionar tu hogar para convertirlo en vuestro nidito de amor. 1. Camas separadas: Llegará un momento en vuestra relación en que os agobiaréis durmiendo juntos. Los ronquidos, el calor corporal o las posturas que adopta tu pareja al dormir harán que acabéis optando por pernoctar en camas separadas. ¿Por qué no adelantarse a ese momento y hacerlo desde el principio? Os aportará comodidad y evitará que dentro de 30 años tengáis que pasar por el incómodo momento de confesar que preferís dormir solos. 2. Esconde a tus padres: Nunca llegaste a reconocer que, a tus cerca de cuarenta años, sigues viviendo con ellos y sólo ibais a tu casa cuando no estaban. Ahora ya es demasiado tarde para confesarlo. La única opción que te queda es colocar una trampilla en el suelo y meter allí a tus progenitores. Recuerda darles de comer y ofrecerles cada día un cuenco con agua: si tu pareja los descubre, que al menos en su primer encuentro estén con vida. 3. Inventario de tus pertenencias: Haz un inventario detallado y minucioso de todas y cada una de tus pertenencias. Que tu pareja sea el amor de tu vida no significa que no tenga tendencias cleptómanas. No te lo tomes como un símbolo de falta de confianza (o sí) sino como una manera de evitar que tus objetos más preciados acaben en Wallapop o en el mercadillo de los domingos. Este consejo está especialmente recomendado para aquellas personas cuyas parejas se llamen Vladimir Livitchenko o ""La Rulas"". 4. Fotos ficticias de amigos y familiares: En realidad, sólo te quedan tus padres, tu tía Adela y dos amigos del colegio, pero si pones un corcho lleno de fotos de desconocidos y dices que son tu familia y amigos, siempre tendrás una coartada para irte de casa cuando no te apetezca estar con tu pareja. Un ""Cariño, me ha llamado mi prima Sole para echar un café"" o un ""Hoy salgo de cañas con los del barrio"" siempre sonarán mejor que un ""Me voy al parque tres horas porque no te aguanto más"". 5. Tener un bebé por casa: Tener un bebé en casa y presentárselo a tu pareja como el hijo que nunca le confesaste que tenías será la prueba definitiva para saber si realmente te quiere. Si no sale corriendo nada más ver al niño, o te propone dejarlo a las puertas de un convento, es que merece la pena. No hace falta que el hijo sea tuyo, siempre puedes pedírselo prestado unos meses a otra pareja de amigos o alquilárselo por dos euros la hora. Es el precio del amor. 6. Habitación del pánico: Un espacio seguro en el que resguardarse cuando tu pareja está desquiciada y no atiende a razones. Puede valer el cuarto de la plancha, pero asegúrate de que está equipado con latas de conservas para más de dos meses. Hay enfados que no se pasan en una tarde. 7. Amante en el armario: ""Si no tengo amante"", estarás pensando. No te preocupes, en España hay muchos actores en paro que por un bocadillo al día estarán encantados de hacerse pasar por uno. La idea es tenerlo siempre en el armario, escondido detrás de los abrigos, y si en algún momento te hartas de tu pareja, se lo enseñas y finges que llevas engañándole con esa persona varios meses. En el 89% de los casos conllevará a la ruptura inmediata con tu pareja. En el otro 11% el asunto suele derivar en una propuesta para realizar un trío. 8. Falsifica el contrato de alquiler: ¿Por qué vas a hacer que tu pareja te pague sólo 350 euros cuando puedes hacer que te pague 700? Falsifica el contrato e infla el precio. ¿No dice siempre que haría cualquier cosa por ti? Ahora es el momento de que lo demuestre. 9. Compra la Filmoteca Nacional: El cénit de toda relación llega cuando la actividad de la pareja se reduce a ver películas juntos, repanchingados en el sillón. La idea puede parecer arriesgada, pero ni Netflix ni Movistar Plus te ofrecerán los 36.000 títulos de la Filmoteca Nacional. Y haznos caso, los vais a ver todos, quizá en sólo un domingo. 10. Alquila un piso en el edificio de enfrente y contrata un francotirador: Es muy violento tener que decirle a tu pareja que no te gusta que traiga visitas a casa. Por eso, siempre es más sencillo alquilar un piso frente al tuyo y contratar un francotirador que pase allí las 24 horas apuntando hacia vuestra ventana. Si tu pareja trae al piso a alguien que no te cae bien, sólo tendrás que hacer una señal para que abra fuego.",fake
"La circulación vehicular por la carretera Panamericana E-35 está suspendida la mañana de este miércoles 19 de diciembre del 2018, en el sector que une a las provincia de Imbabura y Carchi, en el norte de Ecuador. A las. la Central de Emergencia ECU 911, de Tulcán, emitió un comunicado. El cierre es protagonizado por habitantes de la comunidad de Piquiucho, perteneciente al cantón Bolivar, Carchi. Según los manifestantes, esta mañana colocaron obstáculos en la vía para exigir a las autoridades que se cumplan las propuestas de ampliación de la carretera Panamericana, de dos a cuatro carriles, que están suspendidas desde el 2017. También exigen que se retomen los trabajos, que se construyan cunetas, que se les indemnice por los supuestos daños y se entregue la carretera en buenas condiciones. Los moradores de Piquiucho aseguran que cada vez que llueve una capa de tierra y piedras desciende por esta arteria vial y afecta a las viviendas. Es por ello que tomaron la decisión de cerrar la ruta hasta que las autoridades se comprometan a reactivar los trabajos. Entre tanto, los vehículos que tenían previsto viajar hacia Imbabura y Carchi se encuentran represados. Según fotografías del ECU 911, hasta las. se formó una larga fila de vehículos. La Policía Nacional recomendó a los viajeros que se desplazan desde Imbabura hacia el Carchi y viceversa tomar al ruta alterna Ibarra-Mascarilla-Mira-El Ángel-Bolívar. ",real
"Deportivo Cuenca Primer encuentro ""Monumental"" para evitar la multa económica En las tres fechas restantes el Expreso Austral luchará por no terminar entre los dos últimos de la serie A Por 28 noviembre, 2018 165 Dos técnicos castigados anímicamente por no conseguir los objetivos trazados con sus equipos se enfrentarán hoy desde las 18:30 en el estadio Monumental. El uruguayo Guillermo Almada no pudo clasificar con Barcelona SC a la gran final mientras el venezolano Richard Páez no logró clasificar al Deportivo Cuenca a la Conmebol Sudamericana. Almada considera que no alcanzaron el objetivo porque ""no fuimos precisos con la tenencia del esférico ni eficaces en concreción"". Eso a pesar que se llevaron al tercer goleador de la serie A del 2017, el argentino Juan Dinenno quien marcó 19 goles con Deportivo Cuenca. Sin tener la regularidad necesaria, Dinenno es el máximo rompe redes canario con 14 anotaciones. Hoy partirá como titular ante su exequipo al que ya le marcó en dos oportunidades, en la primera etapa. ¿Qué se juegan ambos clubes? Barcelona SC, nada pero jugará por su honor. Es de los equipos que le gusta terminar de pie. En cambio Deportivo Cuenca está en esa lid por no terminar entre los dos últimos de la serie A. El profesor Páez no quedó satisfecho con el accionar futbolístico de sus dirigidos frente a Macará aunque resaltó la garra del equipo para quedarse al menos con un punto. Ayer no charló con los medios de comunicación como era su costumbre antes de un partido. Fue la segunda vez que evitó comparecer ante los periodistas. Su permanencia en el Club sigue en tela de duda. En una entrevista con radio Mundo Deportivo (Quito), recalcó que ""solamente me iría si la dirigencia no acepta el reto de tener un equipo más competitivo. Yo vine acá no a ganar plata sino a conseguir resultados deportivos"". Su exigencia se resume en cinco a siete refuerzos de categoría, experiencia y personalidad para potenciar la base del 2018. ""Necesito el respaldo y el soporte económico del Club para poder seguir al frente del equipo. Hay que tener la mentalidad en cambiar ese pensamiento de equipo chico a equipo grande"". (BST)-(D) Probables alineaciones Barcelona SC: Máximo Banguera, Byron Castillo, Félix Torres, Xavier Arreaga, Beder Caicedo, Gabriel Marques, Matías Oyola, Ely Esterilla, Christian Alemán, Marcos Caicedo; Juan Dinenno. Deportivo Cuenca: Brian Heras, Bryan Carabalí, Anthony Bedoya, Luca Sosa, Carlos Cuero, Emmanuel Martínez, Marco Mosquera, Pedro Larrea, Juan Rojas, Edison Preciado y Jacson Pita. Con un ojo en el Atahualpa Para los intereses del Cuenca, será importante el resultado que se registre en el estadio Olímpico Atahualpa entre El Nacional y Técnico Universitario desde las 19:15. Ambos están obligados a ganar para acercarse al Expreso Austral en esa lucha que emprenden los tres clubes por no recibir la penalización económica. El Cuenca es noveno con 42 -19, Técnico Universitario es décimo con 39 -28 y El Nacional, undécimo con 38 -24.",real
"Ramstein Scott, un mexicano cuyo verdadero nombre es Erasmo Pérez, y que se caracteriza por emocionarse cuando conoce a algún extranjero en una fiesta, escuela, bar, o donde sea, al grado de hacer la nacada de pedirles que se tomen fotos con él ""para presumirle a sus amigos que esta en otro nivel porque se junta con extranjeros"", causó gran asombró entre sus conocidos luego de que comenzara a criticar a Yalitza Aparicio, la actriz protagonista del nuevo filn de Alfonso Cuarón ""Roma"", que esta causando sensación en todo el mundo al grado de que se rumora será nominada al Óscar. Ramstein señala que ""la verdad la actriz esta bien prietita"", mencionando que no es por ser racista pero ""cree que deja mal parado a los mexicanos en otras partes del mundo"", ya que todos creerán que las mexicanas son como ellas (aunque efectivamente así son así, porque vivimos en México): ""Despuúes de Gravedad yo pensé que Cuarón iba a trabajar con Jennifer Lawrence, Scarlet Johansson, Emma Watson u otra actriz buenota de Hollywood, pero al enterarse que regresaría a hacer una película mexicana pensé que contrataría a las actrices de nuestro país de siempre que son Aislinn Debez o Karla Souza, o ya de perdido a Martha Higareda, pero agarró una actriz indígena y no es por discriminar, pero ella no nos representa. La verdad no le queda ir a las alfombras rojas, así no son todas las de este país eh, también hay mexicanas como Salma Hayek"", comentó el acomplejado hombre a un grupo de alemanes, quienes no comprendían porque se quejaba de que la actriz luce como indígena, si él tiene la misma apariencia. El hombre que en su mente cree verse europeo por vestir de Zara e irle al Real Madrid, señaló que ""aunque la mona se vista de seda, mona se queda"": ""fue muy raro porque llegué a una fiesta y Ramstein al verme inmediatamente me hizo plática. Noté que varios se peleaban por hablarme pero este hombre insistió en que me tomara una foto con él, e inmediatamente me pidió mi Facebook para agregarme y etiquetarme, poniendo que yo ya era su nuevo mejor amigo cuando solo teníamos 10 minutos de conocernos. Como estaba muy emocionado hablándome le seguí la plática, y le comenté que había venido a tomar un curso de cine. Comenzamos a hablar de películas y me preguntó cuales eran mis directores mexicanos favoritos, le respondí que Cuarón y me preguntó si ya había visto su última película Roma , solo para comenzar a burlarse de la protagonista diciendo que no todas las mujeres en su país son así, y señalando que le parece extraño que un director de la talla de Cuarón haya escogido una mujer con sus características, como si por ser indígena fuera denigrante o valiera menos. Lo raro es que Erasmo también tiene rasgos fuertemente totonacas, al final me hartó la forma tan desesperada en que quería llamar la atención e intente dejarlo, pero a todos lados me seguía y me suplicaba que me tomara más fotos con él, para presumirle a sus conocidos que había conocido a un extranjero en una fiesta y ahora éramos mejores amigos"", comentó François Cadiou, un estudiante francés. Según varios testigos, Erasmo realmente cree estar en otro nivel por usar iPhone, ver películas de culto extranjeras y tomarse fotos con gente de otras partes del mundo que conoce en fiestas, señalando que incluso ha discriminado a conocidos cercanos ""por ser chaparros, prietos y con cara de mexicanos"", pensando que por burlarse de ellos él automáticamente se transforma en europeo, y se molesta si lo llaman azteca o indígena, pese a que claramente tiene esos rasgos aunque para él sea una ofensa.",fake
